salario_media,variable,variable_booleano,vacaciones,teletrabajo,jornada_tipo,funciones,contrato_tipo,nivel_profesional,formacion_minima,personas_a_cargo,experiencia,num_tecnologias,num_habilidades,id
47.1,0.0,0.0,22.0,1.0,2.0,14.0,0.0,4.0,6.0,0.0,3.0,4.0,1.0,id_tec_208
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_209
34.8,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_210
47.1,0.0,0.0,22.0,1.0,2.0,0.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_211
36.9,0.0,0.0,22.0,1.0,2.0,26.0,0.0,4.0,2.0,0.0,2.0,6.0,1.0,id_tec_212
42.0,0.0,0.0,22.0,1.0,2.0,20.0,0.0,3.0,7.0,0.0,3.0,1.0,1.0,id_tec_213
35.7,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,2.0,5.0,3.0,id_tec_214
49.2,0.0,0.0,22.0,0.0,2.0,1.0,0.0,3.0,6.0,0.0,2.0,4.0,2.0,id_tec_215
43.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,5.0,1.0,id_tec_216
43.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,5.0,1.0,id_tec_217
51.0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_218
25.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,1.0,3.0,3.0,id_tec_219
48.0,0.0,0.0,22.0,0.0,2.0,14.0,0.0,4.0,7.0,0.0,2.0,4.0,3.0,id_tec_220
35.4,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,1.0,2.0,3.0,id_tec_221
33.0,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,3.0,id_tec_222
40.5,0.0,0.0,22.0,0.0,2.0,12.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_223
27.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,8.0,0.0,1.0,3.0,2.0,id_tec_224
39.9,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_225
48.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,7.0,0.0,2.0,2.0,3.0,id_tec_226
40.2,0.0,0.0,22.0,0.0,2.0,4.0,0.0,3.0,6.0,0.0,2.0,2.0,2.0,id_tec_227
37.2,0.0,0.0,22.0,1.0,2.0,4.0,0.0,3.0,6.0,0.0,2.0,1.0,2.0,id_tec_228
49.5,0.0,0.0,22.0,1.0,2.0,6.0,0.0,3.0,2.0,0.0,3.0,3.0,2.0,id_tec_229
48.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,3.0,4.0,1.0,id_tec_230
39.3,0.0,0.0,22.0,0.0,2.0,27.0,1.0,4.0,6.0,0.0,2.0,1.0,1.0,id_tec_231
43.0,0.0,0.0,22.0,0.0,2.0,21.0,5.0,4.0,6.0,0.0,1.0,3.0,1.0,id_tec_232
21.0,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_233
45.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,id_tec_234
34.5,0.0,0.0,22.0,1.0,2.0,4.0,0.0,4.0,1.0,0.0,2.0,3.0,3.0,id_tec_235
48.8,0.0,0.0,22.0,0.0,2.0,5.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,id_tec_236
46.0,0.0,0.0,22.0,1.0,2.0,5.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,id_tec_237
33.0,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,10.0,0.0,2.0,3.0,3.0,id_tec_238
57.0,0.0,0.0,22.0,1.0,2.0,6.0,0.0,4.0,6.0,0.0,2.0,5.0,1.0,id_tec_239
43.5,0.0,0.0,22.0,1.0,2.0,14.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,id_tec_240
31.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,11.0,0.0,2.0,1.0,2.0,id_tec_241
43.8,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_242
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_243
44.7,0.0,0.0,22.0,1.0,2.0,0.0,0.0,4.0,6.0,0.0,3.0,1.0,1.0,id_tec_244
43.2,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,4.2,0.0,2.0,3.0,1.0,id_tec_245
55.7,0.0,0.0,22.0,1.0,2.0,6.0,0.0,4.0,5.6,0.0,3.0,1.0,1.0,id_tec_246
50.1,0.0,0.0,22.0,1.0,2.0,12.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_247
38.4,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_248
50.8,0.0,0.0,22.0,0.0,2.0,28.0,0.0,4.0,7.8,0.0,2.0,2.0,1.0,id_tec_249
46.7,0.0,0.0,22.0,0.0,2.0,29.0,0.0,4.0,7.0,0.0,0.0,3.0,1.0,id_tec_250
19.5,0.0,0.0,22.0,1.0,2.0,17.0,0.0,4.0,6.8,0.0,2.0,5.0,1.0,id_tec_251
28.5,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,5.2,0.0,2.0,5.0,1.0,id_tec_252
37.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,1.0,1.0,id_tec_253
45.6,0.0,0.0,22.0,0.0,2.0,12.0,0.0,4.0,9.6,0.0,2.0,3.0,1.0,id_tec_254
30.0,0.0,0.0,22.0,0.0,2.0,15.0,0.0,4.0,6.4,0.0,2.0,2.0,1.0,id_tec_255
72.0,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,4.8,0.0,3.0,5.0,2.0,id_tec_256
58.5,0.0,0.0,22.0,1.0,2.0,20.0,0.0,4.0,6.0,0.0,3.0,3.0,1.0,id_tec_257
70.0,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.4,0.0,2.0,2.0,1.0,id_tec_258
42.0,0.0,0.0,22.0,1.0,2.0,24.0,0.0,4.0,6.0,0.0,3.0,2.0,2.0,id_tec_259
42.9,0.0,0.0,22.0,1.0,2.0,30.0,0.0,4.0,4.0,0.0,3.0,6.0,1.0,id_tec_260
43.8,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,5.4,0.0,2.0,13.0,1.0,id_tec_261
36.9,0.0,0.0,22.0,0.0,2.0,29.0,5.0,4.0,5.4,0.0,2.0,3.0,1.0,id_tec_262
45.9,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,7.8,0.0,2.0,2.0,1.0,id_tec_263
36.6,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,6.0,0.0,1.0,2.0,3.0,id_tec_264
34.5,0.0,0.0,22.0,0.0,2.0,19.0,0.0,3.0,6.0,0.0,2.0,7.0,2.0,id_tec_265
38.4,0.0,0.0,22.0,0.0,2.0,19.0,0.0,3.0,6.0,0.0,2.0,6.0,2.0,id_tec_266
27.0,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_267
34.2,0.0,0.0,22.0,1.0,2.0,19.0,0.0,4.0,6.0,0.0,2.0,8.0,2.0,id_tec_268
36.0,0.0,0.0,22.0,0.0,2.0,30.0,0.0,4.0,7.0,0.0,2.0,3.0,2.0,id_tec_269
28.5,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,6.0,0.0,0.0,3.0,1.0,id_tec_270
41.2,0.0,0.0,22.0,2.0,2.0,13.0,0.0,4.0,8.0,0.0,2.0,4.0,3.0,id_tec_271
57.0,0.0,0.0,22.0,1.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,id_tec_272
51.6,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,10.2,0.0,2.0,6.0,1.0,id_tec_273
51.6,0.0,0.0,22.0,0.0,2.0,6.0,0.0,4.0,10.4,0.0,2.0,7.0,2.0,id_tec_274
37.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.0,0.0,1.0,5.0,1.0,id_tec_275
40.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,3.4,0.0,3.0,13.0,1.0,id_tec_276
55.7,0.0,0.0,22.0,0.0,2.0,14.0,0.0,4.0,5.8,0.0,3.0,2.0,1.0,id_tec_277
35.7,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,7.2,0.0,2.0,5.0,2.0,id_tec_278
43.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,3.0,1.0,1.0,id_tec_279
35.7,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,5.0,0.0,2.0,2.0,1.0,id_tec_280
43.8,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_281
43.8,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_282
40.8,0.0,0.0,22.0,0.0,2.0,14.0,0.0,4.0,5.8,0.0,2.0,4.0,2.0,id_tec_283
38.4,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_284
39.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.2,0.0,1.0,2.0,1.0,id_tec_285
42.032,0.0,0.0,22.0,0.0,2.0,8.0,3.0,4.0,5.0,0.0,2.0,3.0,1.0,id_tec_286
39.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.2,0.0,1.0,2.0,1.0,id_tec_287
38.4,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,5.6,0.0,2.0,2.0,2.0,id_tec_288
42.0,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,id_tec_289
41.4,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,7.2,0.0,3.0,1.0,2.0,id_tec_290
51.2,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,6.4,0.0,2.0,20.0,1.0,id_tec_291
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_292
33.0,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,4.8,0.0,2.0,3.0,3.0,id_tec_293
43.2,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,3.0,6.0,1.0,id_tec_294
30.0,0.0,0.0,22.0,0.0,2.0,17.0,0.0,4.0,7.6,0.0,3.0,3.0,2.0,id_tec_295
23.7,0.0,0.0,22.0,0.0,2.0,15.0,0.0,4.0,7.2,0.0,2.0,4.0,1.0,id_tec_296
45.6,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.4,0.0,2.0,3.0,1.0,id_tec_297
51.3,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,5.4,0.0,2.0,3.0,1.0,id_tec_298
39.0,0.0,0.0,22.0,1.0,2.0,14.0,0.0,4.0,7.2,0.0,2.0,4.0,2.0,id_tec_299
30.0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,4.0,6.4,0.0,2.0,4.0,1.0,id_tec_300
41.1,0.0,0.0,22.0,1.0,2.0,12.0,0.0,4.0,6.6,0.0,2.0,8.0,1.0,id_tec_301
33.0,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.6,0.0,2.0,2.0,1.0,id_tec_302
50.3,0.0,0.0,22.0,1.0,2.0,6.0,0.0,4.0,5.2,0.0,2.0,2.0,1.0,id_tec_303
49.8,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,8.2,0.0,3.0,5.0,1.0,id_tec_304
38.4,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_305
37.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,5.0,1.0,id_tec_306
40.2,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.6,0.0,2.0,7.0,1.0,id_tec_307
33.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,4.0,1.0,id_tec_308
54.7,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,9.0,0.0,3.0,6.0,1.0,id_tec_309
50.2,0.0,0.0,22.0,1.0,2.0,12.0,0.0,4.0,6.0,0.0,3.0,2.0,1.0,id_tec_310
42.0,0.0,0.0,22.0,1.0,2.0,14.0,0.0,4.0,8.8,0.0,2.0,4.0,1.0,id_tec_311
46.5,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,9.2,0.0,3.0,4.0,1.0,id_tec_312
39.3,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,9.4,0.0,2.0,7.0,2.0,id_tec_313
32.2,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,7.6,0.0,2.0,3.0,1.0,id_tec_314
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_315
25.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,10.4,0.0,2.0,6.0,2.0,id_tec_316
30.9,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.0,0.0,1.0,4.0,1.0,id_tec_317
37.2,0.0,0.0,22.0,1.0,2.0,2.0,0.0,4.0,7.8,0.0,2.0,8.0,1.0,id_tec_318
48.6,0.0,0.0,22.0,0.0,2.0,6.0,0.0,4.0,4.2,0.0,3.0,5.0,2.0,id_tec_319
48.2,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,7.2,0.0,3.0,3.0,1.0,id_tec_320
40.2,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,1.0,7.0,1.0,id_tec_321
31.5,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,5.6,0.0,0.0,3.0,1.0,id_tec_322
44.0,0.0,0.0,22.0,1.0,2.0,5.0,4.0,5.0,5.4,0.0,0.0,5.0,1.0,id_tec_323
43.5,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,3.0,7.0,1.0,id_tec_324
42.0,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,id_tec_325
80.0,0.0,0.0,22.0,0.0,2.0,12.0,0.0,4.0,8.2,0.0,3.0,2.0,1.0,id_tec_326
38.1,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,7.2,0.0,2.0,13.0,2.0,id_tec_327
39.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.2,0.0,2.0,8.0,1.0,id_tec_328
39.9,0.0,0.0,22.0,0.0,2.0,22.0,0.0,4.0,6.6,0.0,2.0,7.0,2.0,id_tec_329
40.5,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,5.4,0.0,2.0,3.0,1.0,id_tec_330
37.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,5.0,1.0,id_tec_331
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_332
39.9,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,6.2,0.0,1.0,1.0,1.0,id_tec_333
35.1,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,10.0,0.0,2.0,7.0,2.0,id_tec_334
46.8,0.0,0.0,22.0,0.0,2.0,12.0,0.0,3.0,8.0,0.0,2.0,3.0,1.0,id_tec_335
30.3,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,id_tec_336
37.5,0.0,0.0,22.0,0.0,2.0,5.0,0.0,3.0,6.0,0.0,2.0,9.0,2.0,id_tec_337
42.6,0.0,0.0,22.0,1.0,2.0,20.0,0.0,4.0,6.0,0.0,2.0,7.0,2.0,id_tec_338
40.2,0.0,0.0,22.0,0.0,2.0,1.0,0.0,3.0,6.0,0.0,2.0,8.0,3.0,id_tec_339
37.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,6.0,2.0,id_tec_340
36.1,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,1.0,0.0,2.0,7.0,3.0,id_tec_341
34.5,0.0,0.0,22.0,1.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_342
42.0,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,3.0,1.0,id_tec_343
30.9,0.0,0.0,22.0,0.0,2.0,16.0,0.0,3.0,6.0,0.0,2.0,4.0,1.0,id_tec_344
27.0,0.0,0.0,22.0,1.0,2.0,21.0,0.0,3.0,6.0,0.0,3.0,7.0,2.0,id_tec_345
41.4,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,8.0,0.0,2.0,7.0,2.0,id_tec_346
41.9,0.0,0.0,22.0,2.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,8.0,2.0,id_tec_347
39.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_348
28.5,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,8.0,1.0,id_tec_349
42.6,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,8.0,1.0,id_tec_350
19.5,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,id_tec_351
30.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,1.0,1.0,1.0,id_tec_352
31.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,12.0,0.0,2.0,3.0,3.0,id_tec_353
35.9,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,4.0,2.0,id_tec_354
34.8,0.0,0.0,22.0,1.0,2.0,23.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,id_tec_355
51.0,0.0,0.0,22.0,1.0,2.0,20.0,0.0,4.0,5.0,0.0,2.0,4.0,1.0,id_tec_356
48.0,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,6.0,0.0,1.0,4.0,1.0,id_tec_357
45.2,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,10.0,0.0,3.0,5.0,1.0,id_tec_358
25.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,4.0,1.0,id_tec_359
42.0,0.0,0.0,22.0,1.0,2.0,31.0,0.0,3.0,3.0,0.0,1.0,6.0,2.0,id_tec_360
39.0,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,id_tec_361
36.9,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_362
36.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,6.0,0.0,2.0,5.0,1.0,id_tec_363
37.2,0.0,0.0,22.0,1.0,2.0,3.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_364
39.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,id_tec_365
37.2,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,10.0,0.0,2.0,2.0,1.0,id_tec_366
48.0,0.0,0.0,22.0,1.0,2.0,20.0,0.0,3.0,8.0,0.0,2.0,4.0,1.0,id_tec_367
42.9,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_368
36.9,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,1.0,2.0,id_tec_369
33.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_370
33.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_371
22.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,1.0,3.0,2.0,id_tec_372
42.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,2.0,1.0,2.0,id_tec_373
22.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_374
18.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,1.0,0.0,3.0,2.0,1.0,id_tec_375
35.4,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,1.0,2.0,3.0,id_tec_376
31.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,3.0,6.0,0.0,2.0,4.0,1.0,id_tec_377
38.7,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,id_tec_378
36.9,0.0,0.0,22.0,0.0,2.0,4.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,id_tec_379
22.5,0.0,0.0,22.0,0.0,2.0,15.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_380
40.5,0.0,0.0,22.0,2.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_381
33.6,0.0,0.0,22.0,2.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_382
37.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,11.0,0.0,3.0,3.0,1.0,id_tec_383
36.3,0.0,0.0,22.0,0.0,2.0,2.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_384
32.1,0.0,0.0,22.0,0.0,2.0,30.0,0.0,4.0,8.0,0.0,2.0,1.0,2.0,id_tec_385
34.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,2.0,1.0,2.0,id_tec_386
36.6,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,4.0,1.0,id_tec_387
33.9,0.0,0.0,22.0,0.0,2.0,19.0,0.0,3.0,8.0,0.0,2.0,2.0,2.0,id_tec_388
54.0,0.0,0.0,22.0,0.0,2.0,6.0,0.0,3.0,1.0,0.0,3.0,4.0,2.0,id_tec_389
54.0,0.0,0.0,22.0,0.0,2.0,15.0,5.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_390
36.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_391
29.4,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,6.0,0.0,2.0,1.0,2.0,id_tec_392
38.7,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_393
22.5,0.0,0.0,22.0,0.0,2.0,3.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_394
36.0,0.0,0.0,22.0,0.0,2.0,15.0,0.0,4.0,6.0,0.0,2.0,3.0,3.0,id_tec_395
34.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_396
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_397
28.5,0.0,0.0,22.0,1.0,2.0,19.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_398
40.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,2.0,2.0,2.0,id_tec_399
31.68,0.0,0.0,22.0,1.0,2.0,32.0,0.0,4.0,8.0,0.0,1.0,2.0,1.0,id_tec_400
40.5,0.0,0.0,22.0,1.0,2.0,4.0,0.0,4.0,6.0,0.0,3.0,4.0,3.0,id_tec_401
40.5,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_402
45.0,0.0,0.0,22.0,1.0,2.0,13.0,0.0,3.0,5.0,0.0,2.0,1.0,1.0,id_tec_403
31.5,0.0,0.0,22.0,1.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_404
38.7,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,11.0,0.0,2.0,2.0,1.0,id_tec_405
42.0,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,2.0,4.0,2.0,id_tec_406
49.5,0.0,0.0,22.0,1.0,2.0,6.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_407
57.0,0.0,0.0,22.0,0.0,2.0,6.0,0.0,1.0,6.0,0.0,2.0,1.0,1.0,id_tec_408
34.5,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,6.0,0.0,2.0,6.0,1.0,id_tec_409
39.5,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_410
42.0,0.0,0.0,22.0,1.0,2.0,31.0,0.0,3.0,3.0,0.0,1.0,4.0,2.0,id_tec_411
33.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.0,0.0,2.0,6.0,1.0,id_tec_412
33.0,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,1.0,2.0,id_tec_413
38.8,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,10.0,0.0,3.0,4.0,1.0,id_tec_414
37.2,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,2.0,0.0,1.0,2.0,3.0,id_tec_415
48.9,0.0,0.0,22.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,id_tec_416
52.1,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,3.0,3.0,1.0,id_tec_417
37.7,0.0,0.0,22.0,0.0,2.0,32.0,0.0,4.0,6.0,0.0,2.0,3.0,2.0,id_tec_418
37.5,0.0,0.0,22.0,1.0,2.0,3.0,0.0,3.0,6.0,0.0,2.0,2.0,3.0,id_tec_419
51.0,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,8.0,0.0,2.0,4.0,1.0,id_tec_420
40.8,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,3.0,4.0,3.0,id_tec_421
36.0,0.0,0.0,22.0,0.0,2.0,12.0,0.0,4.0,2.0,0.0,2.0,4.0,2.0,id_tec_422
38.7,0.0,0.0,22.0,0.0,2.0,24.0,0.0,4.0,8.0,0.0,2.0,4.0,2.0,id_tec_423
43.5,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,id_tec_424
35.1,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,2.0,0.0,2.0,3.0,1.0,id_tec_425
33.0,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,2.0,0.0,2.0,3.0,1.0,id_tec_426
32.4,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_427
